0.025089,0.082321,0.093512,0.070588,0.033808,0.034160,0.047380,0.082701,0.128638,0.158622,0.132585,0.088818,0.080278,0.087343,0.069908,0.064447,0.080965,0.120130,0.209458,0.208088,0.202284,0.147009,0.168520,0.187773,0.160997,0.179312,0.229168,0.237828,0.244487,0.189178,0.121062,0.120240,0.182069,0.200212,0.226146,0.258714,0.223844,0.205765,0.140238,0.079652,0.103124,0.225133,0.220590,0.174652,0.156192,0.154834,0.192735,0.207481,0.213022,0.208469,0.229371,0.217266,0.193500,0.091902,0.116432,0.186639,0.183817,0.175320,0.219719,0.230479,0.126540,0.071313,0.082489,0.133474,0.133947,0.107451,0.066163,0.038796,0.090387,0.122976,0.102697,0.087974,0.070920,0.034328,0.067944,0.091847,0.111442,0.112050,0.043470,0.027490,0.031645,0.008148,0.018845,0.008298,0.000292,0.023583,0.001686,0.000604,0.003145,0.047737,0.071150,0.090749,0.097318,0.150139,0.150254,0.117721,0.108693,0.093601,0.121122,0.102621,
0.207897,0.152218,0.147930,0.199043,0.170567,0.112070,0.116082,0.148356,0.162189,0.161477,0.139345,0.142022,0.110503,0.040441,0.020706,0.009100,0.025822,0.053656,0.025822,0.026385,0.036983,0.027689,0.060947,0.088176,0.097191,0.018798,0.002148,0.023359,0.015192,0.005587,0.011648,0.006895,0.014261,0.001030,0.067100,0.098715,0.058750,0.021852,0.036856,0.049798,0.054396,0.073717,0.063890,0.051697,0.020427,0.047919,0.144798,0.206722,0.191241,0.079079,0.054937,0.047268,0.010435,0.020611,0.046945,0.019706,0.123984,0.105749,0.115320,0.135770,0.173299,0.146697,0.059311,0.030321,0.034234,0.050214,0.022924,0.062343,0.060194,0.023644,0.056198,0.005825,0.105867,0.113331,0.062822,0.083062,0.142481,0.164597,0.059746,0.043441,0.001681,0.130196,0.130952,0.036637,0.032566,0.030374,0.111757,0.138395,0.098721,0.055873,0.069039,0.078753,0.133584,0.166089,0.105663,0.095927,0.090207,0.080918,0.057587,0.073389,
0.159116,0.127147,0.167973,0.196848,0.214976,0.226009,0.190148,0.167815,0.138778,0.159536,0.188940,0.211723,0.191404,0.183176,0.200965,0.308707,0.344929,0.362368,0.385866,0.358866,0.351631,0.303752,0.245062,0.217058,0.175367,0.186645,0.162991,0.080234,0.106702,0.152754,0.135492,0.114425,0.141200,0.154762,0.123362,0.099236,0.171826,0.238049,0.222936,0.160372,0.088416,0.056521,0.031141,0.018858,0.032711,0.044776,0.067854,0.087942,0.091568,0.099336,0.073629,0.055579,0.038263,0.042017,0.003872,0.027810,0.096243,0.091195,0.046865,0.044804,0.006450,0.058389,0.013817,0.012298,0.006324,0.044868,0.044797,0.008950,0.058389,0.028660,0.023303,0.068868,0.072257,0.080280,0.095253,0.092918,0.036280,0.023038,0.065650,0.070444,0.042407,0.086177,0.147308,0.124615,0.008684,0.025521,0.036383,0.062861,0.079456,0.011669,0.042677,0.011403,0.057430,0.040181,0.026112,0.027047,0.042976,0.014665,0.008620,0.036289,
0.070884,0.134619,0.092197,0.056285,0.074312,0.042359,0.026567,0.091997,0.012942,0.060682,0.032463,0.014269,0.061020,0.083815,0.030859,0.033523,0.109353,0.067508,0.007667,0.042217,0.051880,0.136264,0.147213,0.164283,0.194030,0.149032,0.070819,0.016808,0.033452,0.003082,0.004039,0.002369,0.071242,0.085592,0.088816,0.080487,0.059170,0.040735,0.089520,0.081381,0.064129,0.018876,0.020818,0.020528,0.050635,0.084530,0.076666,0.037350,0.006442,0.027542,0.116591,0.070844,0.058197,0.105464,0.099192,0.080983,0.061621,0.105949,0.139630,0.137511,0.174139,0.128953,0.097853,0.093066,0.068926,0.031878,0.038771,0.081760,0.140293,0.084218,0.035362,0.034809,0.073679,0.111003,0.141413,0.169292,0.139146,0.142643,0.177081,0.212471,0.187141,0.118766,0.099359,0.077129,0.066896,0.080129,0.170886,0.173780,0.205961,0.219403,0.179443,0.185397,0.178062,0.212458,0.209474,0.180023,0.184522,0.174941,0.202199,0.212721,
0.083363,0.101838,0.173346,0.164469,0.170626,0.250309,0.201851,0.182055,0.155627,0.116537,0.117613,0.098617,0.092815,0.151047,0.165516,0.158715,0.161601,0.079072,0.030348,0.098674,0.163072,0.183649,0.163300,0.120900,0.121834,0.136471,0.136075,0.107412,0.104321,0.117134,0.141846,0.145299,0.106195,0.025938,0.013691,0.001211,0.056248,0.032655,0.029987,0.073587,0.046960,0.011360,0.006173,0.000981,0.010021,0.028312,0.053723,0.094693,0.099753,0.046333,0.002199,0.014701,0.050313,0.090366,0.107817,0.034095,0.037984,0.044159,0.074895,0.048426,0.016319,0.111913,0.068940,0.002556,0.026891,0.048765,0.038985,0.048318,0.054473,0.046088,0.102883,0.077957,0.061121,0.010616,0.012091,0.072302,0.145301,0.152964,0.164327,0.147602,0.170315,0.226828,0.232093,0.161023,0.095017,0.168426,0.162452,0.108830,0.138814,0.146591,0.173609,0.222573,0.226104,0.268717,0.285269,0.275245,0.232383,0.185978,0.228250,0.282844,
0.110995,0.096271,0.147378,0.178122,0.145380,0.109387,0.093415,0.095246,0.104813,0.093413,0.101318,0.081649,0.078610,0.017647,0.041405,0.020300,0.008521,0.031212,0.044808,0.008963,0.014212,0.011398,0.019138,0.012620,0.044164,0.012374,0.025531,0.022296,0.066769,0.131492,0.129093,0.108905,0.111361,0.123303,0.118729,0.036185,0.000105,0.062718,0.085151,0.040785,0.055475,0.080698,0.085007,0.157207,0.100894,0.002782,0.038145,0.010530,0.055622,0.041980,0.007632,0.018798,0.009176,0.038917,0.054671,0.028490,0.010504,0.072003,0.059257,0.044879,0.042075,0.034968,0.007247,0.014173,0.062502,0.085460,0.045399,0.002317,0.015687,0.046861,0.054377,0.045028,0.045816,0.046709,0.019103,0.053389,0.091371,0.027591,0.015862,0.035616,0.042519,0.014100,0.009021,0.027551,0.011636,0.001073,0.012097,0.088695,0.113456,0.022947,0.093874,0.147866,0.055259,0.029064,0.052999,0.089153,0.136198,0.114464,0.046792,0.056491,
0.210464,0.202261,0.211078,0.160092,0.116933,0.083451,0.054849,0.094192,0.092077,0.084077,0.088741,0.103562,0.134709,0.136013,0.127751,0.151706,0.186006,0.140162,0.105497,0.097311,0.043300,0.009666,0.024188,0.014551,0.038211,0.034577,0.025075,0.067255,0.051454,0.024345,0.062331,0.051097,0.038668,0.040242,0.040568,0.064788,0.088846,0.089787,0.071376,0.054976,0.120747,0.094485,0.031612,0.008264,0.014221,0.034978,0.032048,0.054838,0.059593,0.100087,0.073804,0.072771,0.087822,0.057830,0.075237,0.027366,0.027398,0.020305,0.033543,0.006730,0.017851,0.004357,0.023471,0.044810,0.074709,0.056160,0.031069,0.023146,0.022108,0.051709,0.059237,0.087164,0.053795,0.003928,0.038915,0.056928,0.100731,0.123534,0.120096,0.098899,0.070487,0.046200,0.058259,0.095924,0.122843,0.128426,0.141157,0.142376,0.145494,0.158551,0.170549,0.167205,0.207568,0.208821,0.187489,0.176505,0.129287,0.107978,0.169633,0.243110,
0.124742,0.080234,0.033808,0.030248,0.018568,0.016238,0.049617,0.046426,0.051428,0.018030,0.032636,0.017423,0.031959,0.040518,0.026346,0.015724,0.007126,0.007333,0.005588,0.087601,0.118518,0.089973,0.090477,0.085752,0.145121,0.151017,0.114059,0.139156,0.100190,0.052899,0.039911,0.058945,0.083604,0.022881,0.004984,0.010324,0.008853,0.005531,0.021842,0.050884,0.013989,0.011349,0.008009,0.055086,0.032729,0.019386,0.020149,0.026571,0.038035,0.065835,0.030153,0.001877,0.010042,0.040949,0.055766,0.032964,0.026263,0.040938,0.052792,0.044717,0.057952,0.047486,0.057009,0.096079,0.099329,0.055485,0.002163,0.014124,0.065595,0.047366,0.028255,0.096089,0.103074,0.063321,0.039422,0.102933,0.121959,0.097108,0.007658,0.038152,0.027870,0.036338,0.047512,0.057319,0.074523,0.075238,0.046680,0.036185,0.049114,0.053078,0.030122,0.014975,0.040384,0.078802,0.090509,0.114610,0.121274,0.141076,0.132096,0.100649,
0.099348,0.091586,0.054035,0.100414,0.152307,0.121287,0.081680,0.060380,0.083831,0.096516,0.101083,0.129355,0.133148,0.103866,0.045403,0.006235,0.017641,0.000763,0.014369,0.019907,0.011078,0.018475,0.056479,0.056232,0.082771,0.100805,0.140722,0.123782,0.113401,0.066246,0.033891,0.073386,0.115910,0.094071,0.078366,0.136388,0.133392,0.178594,0.163938,0.163143,0.149783,0.134377,0.180710,0.229362,0.204059,0.123261,0.067181,0.103477,0.170784,0.243274,0.265886,0.214579,0.174305,0.117296,0.118633,0.146838,0.180499,0.166835,0.124412,0.114051,0.107781,0.090829,0.046102,0.071985,0.172383,0.247613,0.277753,0.223914,0.220105,0.225305,0.247832,0.249177,0.211067,0.157902,0.208089,0.259833,0.257516,0.273329,0.268134,0.221731,0.223207,0.241307,0.301169,0.273507,0.204761,0.175246,0.161318,0.210615,0.212334,0.162940,0.150529,0.197761,0.221345,0.187694,0.207519,0.292861,0.290906,0.227383,0.151919,0.166135,
0.089176,0.018036,0.025482,0.033819,0.027175,0.008054,0.053614,0.058396,0.048020,0.054137,0.003448,0.011762,0.038773,0.008794,0.040634,0.035211,0.017122,0.001369,0.027740,0.035138,0.012303,0.032103,0.021397,0.032176,0.070620,0.030127,0.031890,0.026184,0.000273,0.071936,0.058116,0.030850,0.002220,0.032013,0.028483,0.036174,0.031561,0.049835,0.029842,0.000141,0.036970,0.014311,0.015047,0.053570,0.004163,0.045749,0.056301,0.070487,0.053852,0.030870,0.014079,0.015571,0.044044,0.036936,0.050565,0.075838,0.086093,0.076536,0.102084,0.151367,0.142221,0.153734,0.143749,0.159066,0.138879,0.045122,0.003049,0.032536,0.087946,0.113617,0.118984,0.145943,0.178320,0.197028,0.192720,0.194231,0.192132,0.169467,0.153303,0.092106,0.070866,0.129106,0.205912,0.230333,0.213287,0.180440,0.154752,0.167618,0.140545,0.085253,0.163908,0.201936,0.186426,0.179323,0.167983,0.160120,0.165793,0.196351,0.213798,0.181522,
